state_fips_code,state_name,forecast_date,prediction_date,new_confirmed,cumulative_confirmed,new_deaths,cumulative_deaths,hospitalized_patients,intensive_care_patients,ventilator_patients,recovered,new_confirmed_ground_truth,cumulative_confirmed_ground_truth,new_deaths_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,intensive_care_patients_ground_truth,ventilator_patients_ground_truth,recovered_documented_ground_truth
42,Pennsylvania,2020-08-24,2020-06-08,,,,,,,,,431.0,80339.0,10.0,5953.0,1174.0,,268.0,53670.0
45,South Carolina,2020-08-24,2020-06-08,,,,,,,,,498.0,14800.0,11.0,557.0,507.0,,,7347.0
12,Florida,2020-08-24,2020-06-08,,,,,,,,,966.0,64904.0,12.0,2712.0,,,,
09,Connecticut,2020-08-24,2020-06-08,,,,,,,,,124.0,44092.0,13.0,4084.0,324.0,,,7284.0
48,Texas,2020-08-24,2020-06-08,,,,,,,,,1055.0,76463.0,14.0,1980.0,1935.0,,,49758.0
08,Colorado,2020-08-24,2020-06-08,,,,,,,,,182.0,28169.0,16.0,1543.0,322.0,,,4091.0
01,Alabama,2020-08-24,2020-06-08,,,,,,,,,425.0,20925.0,26.0,718.0,593.0,,,11395.0
13,Georgia,2020-08-24,2020-06-08,,,,,,,,,624.0,49995.0,28.0,2176.0,819.0,,,
05,Arkansas,2020-08-24,2020-06-08,,,,,,,,,314.0,9740.0,1.0,155.0,171.0,,46.0,6424.0
31,Nebraska,2020-08-24,2020-06-08,,,,,,,,,122.0,15786.0,1.0,188.0,166.0,,,8455.0
16,Idaho,2020-08-24,2020-06-08,,,,,,,,,50.0,3189.0,0.0,83.0,23.0,8.0,,2461.0
54,West Virginia,2020-08-24,2020-06-08,,,,,,,,,17.0,2161.0,0.0,84.0,24.0,9.0,4.0,1468.0
23,Maine,2020-08-24,2020-06-08,,,,,,,,,18.0,2588.0,0.0,99.0,37.0,12.0,7.0,1891.0
44,Rhode Island,2020-08-24,2020-06-08,,,,,,,,,201.0,15642.0,27.0,799.0,146.0,28.0,20.0,1390.0
21,Kentucky,2020-08-24,2020-06-08,,,,,,,,,189.0,11476.0,2.0,472.0,486.0,76.0,,3359.0
26,Michigan,2020-08-24,2020-06-08,,,,,,,,,122.0,60793.0,15.0,5870.0,661.0,249.0,191.0,42041.0
25,Massachusetts,2020-08-24,2020-06-08,,,,,,,,,190.0,103571.0,37.0,7352.0,1415.0,322.0,209.0,84621.0
34,New Jersey,2020-08-24,2020-06-08,,,,,,,,,333.0,164497.0,39.0,14055.0,1740.0,498.0,361.0,27941.0
36,New York,2020-08-24,2020-06-08,,,,,,,,,702.0,378799.0,55.0,31123.0,2371.0,678.0,507.0,67687.0
40,Oklahoma,2020-08-24,2020-06-08,,,,,,,,,55.0,7205.0,0.0,348.0,158.0,65.0,,6014.0
19,Iowa,2020-08-24,2020-06-08,,,,,,,,,295.0,22007.0,12.0,617.0,265.0,85.0,53.0,13028.0
51,Virginia,2020-08-24,2020-06-08,,,,,,,,,570.0,51251.0,5.0,1477.0,1173.0,308.0,160.0,6557.0
17,Illinois,2020-08-24,2020-06-08,,,,,,,,,657.0,128301.0,20.0,5923.0,2496.0,713.0,443.0,
06,California,2020-08-24,2020-06-08,,,,,,,,,3159.0,133816.0,25.0,4657.0,4506.0,1301.0,,
04,Arizona,2020-08-24,2020-06-08,,,,,,,,,689.0,27678.0,2.0,1053.0,1266.0,390.0,246.0,5639.0
41,Oregon,2020-08-24,2020-06-08,,,,,,,,,260.0,4922.0,1.0,164.0,137.0,43.0,18.0,2237.0
32,Nevada,2020-08-24,2020-06-08,,,,,,,,,147.0,9816.0,4.0,442.0,339.0,74.0,44.0,522.0
11,District of Columbia,2020-08-24,2020-06-08,,,,,,,,,57.0,9389.0,2.0,491.0,268.0,102.0,72.0,1143.0
55,Wisconsin,2020-08-24,2020-06-08,,,,,,,,,203.0,21038.0,-1.0,646.0,528.0,110.0,,14242.0
24,Maryland,2020-08-24,2020-06-08,,,,,,,,,431.0,58404.0,27.0,2776.0,979.0,392.0,,4240.0
39,Ohio,2020-08-24,2020-06-08,,,,,,,,,361.0,38837.0,27.0,2406.0,644.0,245.0,158.0,
18,Indiana,2020-08-24,2020-06-08,,,,,,,,,226.0,37623.0,13.0,2316.0,902.0,346.0,130.0,25608.0
28,Mississippi,2020-08-24,2020-06-08,,,,,,,,,498.0,17768.0,20.0,837.0,598.0,142.0,83.0,13356.0
27,Minnesota,2020-08-24,2020-06-08,,,,,,,,,338.0,28224.0,11.0,1208.0,452.0,198.0,,23657.0
15,Hawaii,2020-08-24,2020-07-29,,,,,,,,,108.0,1842.0,0.0,25.0,47.0,,,1205.0
50,Vermont,2020-08-24,2020-07-29,,,,,,,,,1.0,1406.0,0.0,56.0,18.0,,,1199.0
56,Wyoming,2020-08-24,2020-07-29,,,,,,,,,39.0,2628.0,0.0,26.0,16.0,,,2022.0
33,New Hampshire,2020-08-24,2020-07-29,,,,,,,,,13.0,6513.0,2.0,411.0,21.0,,,5688.0
38,North Dakota,2020-08-24,2020-07-29,,,,,,,,,86.0,6227.0,2.0,102.0,39.0,,,5087.0
09,Connecticut,2020-08-24,2020-07-29,,,,,,,,,463.0,49540.0,2.0,4425.0,53.0,,,8516.0
30,Montana,2020-08-24,2020-07-29,,,,,,,,,202.0,3676.0,3.0,54.0,59.0,,,2212.0
31,Nebraska,2020-08-24,2020-07-29,,,,,,,,,265.0,25422.0,3.0,324.0,122.0,,,18702.0
21,Kentucky,2020-08-24,2020-07-29,,,,,,,,,616.0,28727.0,5.0,724.0,571.0,112.0,,7495.0
55,Wisconsin,2020-08-24,2020-07-29,,,,,,,,,870.0,51049.0,5.0,911.0,271.0,86.0,,40416.0
49,Utah,2020-08-24,2020-07-29,,,,,,,,,251.0,31192.0,5.0,237.0,232.0,88.0,,26643.0
35,New Mexico,2020-08-24,2020-07-29,,,,,,,,,345.0,20136.0,6.0,632.0,160.0,,,7657.0
46,South Dakota,2020-08-24,2020-07-29,,,,,,,,,149.0,8641.0,6.0,129.0,46.0,,,7609.0
27,Minnesota,2020-08-24,2020-07-29,,,,,,,,,666.0,52947.0,9.0,1629.0,310.0,143.0,,46636.0
16,Idaho,2020-08-24,2020-07-29,,,,,,,,,454.0,19674.0,13.0,173.0,209.0,40.0,,6203.0
40,Oklahoma,2020-08-24,2020-07-29,,,,,,,,,848.0,34623.0,14.0,523.0,663.0,228.0,,27386.0
08,Colorado,2020-08-24,2020-07-29,,,,,,,,,482.0,45778.0,15.0,1822.0,353.0,,,5243.0
24,Maryland,2020-08-24,2020-07-29,,,,,,,,,761.0,86285.0,20.0,3478.0,571.0,145.0,,5592.0
47,Tennessee,2020-08-24,2020-07-29,,,,,,,,,1831.0,98134.0,20.0,1008.0,1417.0,,,62129.0
37,North Carolina,2020-08-24,2020-07-29,,,,,,,,,1687.0,118387.0,28.0,1888.0,1291.0,361.0,,92302.0
12,Florida,2020-08-24,2020-07-29,,,,,,,,,9446.0,451423.0,216.0,6333.0,8720.0,,,
10,Delaware,2020-08-24,2020-07-29,,,,,,,,,126.0,14602.0,1.0,581.0,68.0,15.0,,8108.0
01,Alabama,2020-08-24,2020-07-29,,,,,,,,,1416.0,83782.0,47.0,1538.0,1605.0,,,32510.0
13,Georgia,2020-08-24,2020-07-29,,,,,,,,,3509.0,163547.0,78.0,3566.0,3188.0,,,
48,Texas,2020-08-24,2020-07-29,,,,,,,,,10502.0,418995.0,313.0,7066.0,9595.0,3136.0,,251346.0
06,California,2020-08-24,2020-07-29,,,,,,,,,14151.0,484913.0,229.0,8908.0,8439.0,2209.0,,
02,Alaska,2020-08-24,2020-07-29,,,,,,,,,68.0,2798.0,0.0,22.0,45.0,,3.0,854.0
23,Maine,2020-08-24,2020-07-29,,,,,,,,,28.0,3866.0,0.0,121.0,11.0,8.0,5.0,3336.0
44,Rhode Island,2020-08-24,2020-07-29,,,,,,,,,75.0,18800.0,2.0,1007.0,74.0,12.0,6.0,1810.0
11,District of Columbia,2020-08-24,2020-07-29,,,,,,,,,54.0,11999.0,1.0,584.0,83.0,17.0,8.0,9723.0
54,West Virginia,2020-08-24,2020-07-29,,,,,,,,,157.0,6277.0,3.0,111.0,98.0,40.0,13.0,4589.0
25,Massachusetts,2020-08-24,2020-07-29,,,,,,,,,503.0,116586.0,29.0,8579.0,390.0,62.0,23.0,97595.0
20,Kansas,2020-08-24,2020-07-29,,,,,,,,,533.0,26591.0,9.0,349.0,393.0,83.0,29.0,1149.0
41,Oregon,2020-08-24,2020-07-29,,,,,,,,,313.0,17721.0,8.0,311.0,235.0,62.0,32.0,3736.0
19,Iowa,2020-08-24,2020-07-29,,,,,,,,,695.0,43623.0,15.0,854.0,246.0,76.0,32.0,31246.0
53,Washington,2020-08-24,2020-07-29,,,,,,,,,780.0,54985.0,7.0,1555.0,407.0,,48.0,
36,New York,2020-08-24,2020-07-29,,,,,,,,,715.0,413593.0,5.0,32658.0,619.0,154.0,76.0,72900.0
05,Arkansas,2020-08-24,2020-07-29,,,,,,,,,787.0,40968.0,6.0,434.0,508.0,,108.0,33938.0
29,Missouri,2020-08-24,2020-07-29,,,,,,,,,1596.0,41514.0,4.0,1190.0,797.0,,112.0,
17,Illinois,2020-08-24,2020-07-29,,,,,,,,,1393.0,176361.0,16.0,7654.0,1491.0,355.0,152.0,
18,Indiana,2020-08-24,2020-07-29,,,,,,,,,621.0,64299.0,8.0,2932.0,837.0,279.0,69.0,45058.0
42,Pennsylvania,2020-08-24,2020-07-29,,,,,,,,,856.0,114939.0,17.0,7171.0,756.0,,109.0,82663.0
28,Mississippi,2020-08-24,2020-07-29,,,,,,,,,1719.0,55804.0,23.0,1563.0,1211.0,296.0,178.0,35071.0
45,South Carolina,2020-08-24,2020-07-29,,,,,,,,,1737.0,85846.0,50.0,1615.0,1596.0,404.0,242.0,32859.0
51,Virginia,2020-08-24,2020-07-29,,,,,,,,,999.0,87993.0,30.0,2125.0,1350.0,276.0,155.0,11650.0
39,Ohio,2020-08-24,2020-07-29,,,,,,,,,1396.0,87893.0,40.0,3422.0,1100.0,348.0,179.0,62695.0
34,New Jersey,2020-08-24,2020-07-29,,,,,,,,,305.0,180600.0,-27.0,15798.0,761.0,116.0,49.0,32365.0
04,Arizona,2020-08-24,2020-07-29,,,,,,,,,2339.0,168273.0,46.0,3454.0,2424.0,800.0,561.0,21994.0
22,Louisiana,2020-08-24,2020-07-29,,,,,,,,,1735.0,112773.0,71.0,3883.0,1544.0,,221.0,74246.0
32,Nevada,2020-08-24,2020-07-29,,,,,,,,,870.0,45806.0,21.0,780.0,1110.0,325.0,190.0,1061.0
26,Michigan,2020-08-24,2020-07-29,,,,,,,,,972.0,84459.0,1.0,6349.0,670.0,195.0,135.0,57502.0
35,New Mexico,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
10,Delaware,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
05,Arkansas,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
16,Idaho,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
56,Wyoming,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
38,North Dakota,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
11,District of Columbia,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
54,West Virginia,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
46,South Dakota,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
26,Michigan,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
01,Alabama,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
23,Maine,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
28,Mississippi,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
30,Montana,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
02,Alaska,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
22,Louisiana,2020-08-24,2020-03-10,,,,,,,,,0.0,0.0,0.0,0.0,,,,
27,Minnesota,2020-08-24,2020-03-10,,,,,,,,,0.0,2.0,0.0,0.0,,,,
31,Nebraska,2020-08-24,2020-03-10,,,,,,,,,0.0,3.0,0.0,0.0,,,,
44,Rhode Island,2020-08-24,2020-03-10,,,,,,,,,0.0,3.0,0.0,0.0,,,,
47,Tennessee,2020-08-24,2020-03-10,,,,,,,,,0.0,3.0,0.0,0.0,,,,
33,New Hampshire,2020-08-24,2020-03-10,,,,,,,,,0.0,4.0,0.0,0.0,,,,
32,Nevada,2020-08-24,2020-03-10,,,,,,,,,0.0,4.0,0.0,0.0,,,,
41,Oregon,2020-08-24,2020-03-10,,,,,,,,,0.0,14.0,0.0,0.0,,,,
49,Utah,2020-08-24,2020-03-10,,,,,,,,,0.0,1.0,0.0,0.0,,,,
29,Missouri,2020-08-24,2020-03-10,,,,,,,,,0.0,1.0,0.0,0.0,,,,
20,Kansas,2020-08-24,2020-03-10,,,,,,,,,0.0,1.0,0.0,0.0,,,,
50,Vermont,2020-08-24,2020-03-10,,,,,,,,,0.0,1.0,0.0,0.0,,,,
15,Hawaii,2020-08-24,2020-03-10,,,,,,,,,2.0,3.0,0.0,0.0,,,,
04,Arizona,2020-08-24,2020-03-10,,,,,,,,,2.0,6.0,0.0,0.0,,,,
12,Florida,2020-08-24,2020-03-10,,,,,,,,,2.0,15.0,0.0,2.0,,,,
39,Ohio,2020-08-24,2020-03-10,,,,,,,,,3.0,3.0,0.0,0.0,,,,
55,Wisconsin,2020-08-24,2020-03-10,,,,,,,,,3.0,3.0,0.0,0.0,,,,
18,Indiana,2020-08-24,2020-03-10,,,,,,,,,3.0,6.0,0.0,0.0,,,,
24,Maryland,2020-08-24,2020-03-10,,,,,,,,,3.0,8.0,0.0,0.0,,,,
48,Texas,2020-08-24,2020-03-10,,,,,,,,,3.0,16.0,0.0,0.0,,,,
45,South Carolina,2020-08-24,2020-03-10,,,,,,,,,4.0,7.0,0.0,0.0,,,,
37,North Carolina,2020-08-24,2020-03-10,,,,,,,,,5.0,7.0,0.0,0.0,,,,
19,Iowa,2020-08-24,2020-03-10,,,,,,,,,5.0,8.0,0.0,0.0,,,,
42,Pennsylvania,2020-08-24,2020-03-10,,,,,,,,,5.0,12.0,0.0,0.0,,,,
17,Illinois,2020-08-24,2020-03-10,,,,,,,,,5.0,12.0,0.0,0.0,,,,
08,Colorado,2020-08-24,2020-03-10,,,,,,,,,5.0,17.0,0.0,0.0,,,,
51,Virginia,2020-08-24,2020-03-10,,,,,,,,,6.0,8.0,0.0,0.0,,,,
13,Georgia,2020-08-24,2020-03-10,,,,,,,,,7.0,17.0,0.0,0.0,,,,
36,New York,2020-08-24,2020-03-10,,,,,,,,,8.0,150.0,0.0,0.0,,,,
34,New Jersey,2020-08-24,2020-03-10,,,,,,,,,10.0,15.0,1.0,1.0,,,,
25,Massachusetts,2020-08-24,2020-03-10,,,,,,,,,19.0,41.0,0.0,0.0,,,,
40,Oklahoma,2020-08-24,2020-03-10,,,,,,,,,1.0,2.0,0.0,0.0,,,,
21,Kentucky,2020-08-24,2020-03-10,,,,,,,,,1.0,5.0,0.0,0.0,,,,
09,Connecticut,2020-08-24,2020-03-10,,,,,,,,,1.0,1.0,0.0,0.0,,,,
06,California,2020-08-24,2020-03-10,,,,,,,,,43.0,144.0,1.0,2.0,,,,
53,Washington,2020-08-24,2020-03-10,,,,,,,,,45.0,167.0,4.0,23.0,,,,
32,Nevada,2020-08-24,2020-09-03,861.7890625,74545.984375,15.808959960899983,1360.8829345703,654.1594848633,201.4612121582,119.0885696411,4816.6635742188,,,,,,,,
55,Wisconsin,2020-08-24,2020-09-03,913.1484375,79583.15625,6.482421875,1148.19140625,295.3135681152,91.4713134766,50.8164291382,66098.765625,,,,,,,,
09,Connecticut,2020-08-24,2020-09-03,172.0859375,53701.87109375,3.4189453126000444,4496.4038085938,43.4722938538,14.6688833237,8.1300916672,10808.5517578125,,,,,,,,
23,Maine,2020-08-24,2020-09-03,31.287597656199978,4661.2602539062,0.38801574710001319,134.3147583008,29.6667518616,5.6285238266,1.742619276,3909.2646484375,,,,,,,,
44,Rhode Island,2020-08-24,2020-09-03,150.31640625,22781.91796875,3.0103759764999722,1064.0743408203,115.6345443726,12.7924261093,3.7030127048,3938.0559082031,,,,,,,,
15,Hawaii,2020-08-24,2020-09-03,453.6630859375,10302.0791015625,4.8150711059000031,87.3453903198,357.4727783203,63.5034751892,19.2168006897,3766.8969726562,,,,,,,,
38,North Dakota,2020-08-24,2020-09-03,161.796875,11513.376953125,2.0026702881000062,154.1885070801,87.9203491211,18.2555732727,8.2988710403,8633.3349609375,,,,,,,,
04,Arizona,2020-08-24,2020-09-03,293.90625,202171.078125,29.390136718800022,5084.705078125,732.5187988281,230.7063140869,151.127243042,34558.11328125,,,,,,,,
22,Louisiana,2020-08-24,2020-09-03,573.125,150167.421875,20.034667968699978,4980.8247070312,763.1589355469,235.1979370117,145.074005127,129152.4765625,,,,,,,,
25,Massachusetts,2020-08-24,2020-09-03,423.1875,130166.5625,12.6455078125,9087.849609375,230.8452606201,50.8103027344,27.5963993073,109035.2890625,,,,,,,,
34,New Jersey,2020-08-24,2020-09-03,157.09375,191306.953125,10.7666015625,16059.134765625,357.082824707,55.242893219,32.3916168213,37171.328125,,,,,,,,
33,New Hampshire,2020-08-24,2020-09-03,54.829589843699978,7684.4477539062,0.6164550780999889,434.0572814941,28.221786499,7.5579586029,2.8847503662,6582.8125,,,,,,,,
50,Vermont,2020-08-24,2020-09-03,17.683837890700033,1742.1843261719,0.41410446169999915,61.4675178528,24.5620136261,5.9695162773,2.0168709755,1420.7626953125,,,,,,,,
37,North Carolina,2020-08-24,2020-09-03,1505.75,171720.578125,19.654541015599989,2734.8557128906,786.6682739258,245.8075256348,139.8637084961,147929.078125,,,,,,,,
08,Colorado,2020-08-24,2020-09-03,477.94140625,59903.62109375,5.5098876952999944,1976.7515869141,200.874786377,72.1171340942,46.7678794861,8244.2138671875,,,,,,,,
36,New York,2020-08-24,2020-09-03,820.5,438351.3125,17.1328125,33069.19921875,410.4800109863,85.1933746338,63.6026916504,77538.6171875,,,,,,,,
41,Oregon,2020-08-24,2020-09-03,459.228515625,29386.5390625,4.9986267090000069,470.400390625,165.3870849609,38.5275497437,20.0905952454,7206.0444335938,,,,,,,,
30,Montana,2020-08-24,2020-09-03,159.24755859369998,7910.0122070312,2.4139328002999889,112.5744400024,145.1682434082,47.0026397705,22.4604606628,5298.7607421875,,,,,,,,
46,South Dakota,2020-08-24,2020-09-03,134.5224609375,12705.8681640625,1.6570892334000007,175.713973999,99.5623931885,31.5371494293,16.2006206512,10104.923828125,,,,,,,,
06,California,2020-08-24,2020-09-03,6737.9375,747621.25,138.9541015625,13637.6767578125,4330.6904296875,1459.6003417969,1214.904296875,625187.375,,,,,,,,
16,Idaho,2020-08-24,2020-09-03,622.18359375,35832.15234375,5.7489624022999806,370.0610961914,208.2972412109,44.7245674133,26.4525356293,15535.8916015625,,,,,,,,
42,Pennsylvania,2020-08-24,2020-09-03,755.203125,141887.40625,15.578613281199978,7717.3911132812,419.9900512695,115.4389343262,65.6489562988,111897.0078125,,,,,,,,
51,Virginia,2020-08-24,2020-09-03,1131.625,124793.0390625,14.581542968699978,2616.1242675781,970.106628418,247.786895752,144.0015106201,17890.6796875,,,,,,,,
20,Kansas,2020-08-24,2020-09-03,676.953125,45030.65234375,4.8570861817000264,473.7077636719,191.4758758545,68.3504180908,35.9934234619,4999.47265625,,,,,,,,
28,Mississippi,2020-08-24,2020-09-03,1076.6328125,88867.7421875,20.020996093800022,2450.2575683594,743.4293823242,213.0608062744,128.3319702148,64554.25390625,,,,,,,,
21,Kentucky,2020-08-24,2020-09-03,906.86328125,52434.6015625,9.2630004883000083,975.7682495117,564.0377197266,138.512298584,76.1728668213,13256.21484375,,,,,,,,
47,Tennessee,2020-08-24,2020-09-03,1910.015625,160351.375,20.039306640599989,1764.1563720703,873.4146118164,303.3022460938,204.9855499268,119552.953125,,,,,,,,
13,Georgia,2020-08-24,2020-09-03,2531.15625,266160.46875,56.4892578125,5631.2626953125,2009.6589355469,553.0513916016,411.0529174805,158643.859375,,,,,,,,
35,New Mexico,2020-08-24,2020-09-03,236.955078125,26802.62109375,3.9967041014999722,790.0969238281,94.0190811157,38.7409439087,24.3993988037,13336.8740234375,,,,,,,,
01,Alabama,2020-08-24,2020-09-03,1302.4296875,129492.1953125,18.076171875,2209.5026855469,956.1812133789,310.2713928223,234.4028778076,50809.171875,,,,,,,,
10,Delaware,2020-08-24,2020-09-03,147.759765625,18376.33984375,2.0520019532000333,623.3627929688,81.4898071289,9.3390722275,3.6334495544,10286.330078125,,,,,,,,
40,Oklahoma,2020-08-24,2020-09-03,992.48046875,62679.5390625,11.230163574199992,840.1421508789,519.9779052734,237.3120880127,138.2463531494,48660.75,,,,,,,,
02,Alaska,2020-08-24,2020-09-03,112.62744140630002,5809.8720703125,2.6253623961999963,54.1425094604,118.0129852295,32.6497459412,11.536614418,2348.3186035156,,,,,,,,
05,Arkansas,2020-08-24,2020-09-03,632.20703125,62926.265625,8.9111328125,780.6135253906,402.7538757324,190.1116638184,124.826789856,53298.37890625,,,,,,,,
29,Missouri,2020-08-24,2020-09-03,1556.7890625,82722.953125,10.855224609400011,1488.0933837891,886.123840332,254.1404724121,156.1750946045,50031.09375,,,,,,,,
48,Texas,2020-08-24,2020-09-03,4400.625,647627.0,133.7548828125,13243.24609375,3544.8698730469,1447.6141357422,1131.9621582031,522101.625,,,,,,,,
19,Iowa,2020-08-24,2020-09-03,659.8984375,63277.4140625,8.4365234375,1124.431640625,251.1178894043,98.9022064209,52.4948043823,47444.78125,,,,,,,,
24,Maryland,2020-08-24,2020-09-03,731.2265625,112013.734375,9.2697753905999889,3793.5974121094,280.4430847168,89.547164917,39.2180290222,8654.96484375,,,,,,,,
56,Wyoming,2020-08-24,2020-09-03,50.1884765625,4066.8918457031,0.908859252900001,44.0070953369,59.6924476624,14.5171003342,5.1547775269,3062.39453125,,,,,,,,
12,Florida,2020-08-24,2020-09-03,2710.8125,634323.9375,119.25390625,11726.1083984375,3394.1696777344,586.7814941406,503.7939453125,551342.1875,,,,,,,,
17,Illinois,2020-08-24,2020-09-03,1695.21875,240770.09375,21.3720703125,8304.4794921875,1355.5991210938,321.5230407715,165.2627563477,159269.328125,,,,,,,,
49,Utah,2020-08-24,2020-09-03,275.08203125,44359.94140625,2.8670654297000056,352.8010559082,101.866973877,44.1102981567,30.0440483093,41749.125,,,,,,,,
31,Nebraska,2020-08-24,2020-09-03,314.4453125,35100.9609375,3.8132629393999764,420.6047058105,152.3573608398,72.0762481689,44.2346305847,26337.861328125,,,,,,,,
39,Ohio,2020-08-24,2020-09-03,1234.1953125,127723.21875,18.19140625,4171.8901367188,649.2028808594,241.030670166,138.3591003418,104172.09375,,,,,,,,
45,South Carolina,2020-08-24,2020-09-03,377.6640625,117123.6796875,25.942626953200033,2789.5251464844,797.1112060547,194.0095367432,133.7897644043,53652.50390625,,,,,,,,
53,Washington,2020-08-24,2020-09-03,784.1328125,78893.2890625,10.415893554700006,1971.7012939453,305.6071777344,81.1763839722,39.9141159058,66645.0,,,,,,,,
18,Indiana,2020-08-24,2020-09-03,1348.921875,100438.0078125,15.017089843800022,3364.7575683594,521.9517211914,246.4789733887,132.7733001709,80876.6328125,,,,,,,,
54,West Virginia,2020-08-24,2020-09-03,151.517578125,10713.80859375,3.330184936500018,209.8654632568,158.0356750488,53.1792449951,23.7856369019,7894.01171875,,,,,,,,
11,District of Columbia,2020-08-24,2020-09-03,87.1181640625,14526.880859375,2.5363159180000139,627.7236938477,122.7682495117,27.5653991699,13.2033081055,11290.3095703125,,,,,,,,
27,Minnesota,2020-08-24,2020-09-03,622.5703125,76370.3671875,6.4144287110000278,1882.5212402344,248.381439209,131.5757751465,83.3199310303,66391.4140625,,,,,,,,
26,Michigan,2020-08-24,2020-09-03,708.09375,109478.6171875,11.442382812600044,6703.7065429688,530.8636474609,164.2104187012,86.9644470215,73554.25,,,,,,,,
22,Louisiana,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
35,New Mexico,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
12,Florida,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
02,Alaska,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
10,Delaware,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
49,Utah,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
18,Indiana,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
30,Montana,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
50,Vermont,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
29,Missouri,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
04,Arizona,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
44,Rhode Island,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
08,Colorado,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
15,Hawaii,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
32,Nevada,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
55,Wisconsin,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
47,Tennessee,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
51,Virginia,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
06,California,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
05,Arkansas,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
24,Maryland,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
13,Georgia,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
31,Nebraska,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
34,New Jersey,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
48,Texas,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
56,Wyoming,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
23,Maine,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
28,Mississippi,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
38,North Dakota,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
25,Massachusetts,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
01,Alabama,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
26,Michigan,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
21,Kentucky,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
09,Connecticut,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
11,District of Columbia,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
46,South Dakota,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
33,New Hampshire,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
27,Minnesota,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
42,Pennsylvania,2020-08-24,2020-01-22,,,,,,,,,,0.0,,0.0,,,,
